Corp_ID,Corp_Name,Schl_ID,Schl_Name,American_Indian,Asian,Black,Hispanic,Multiracial,Native_Hawaiian_or_Other,White,Free,Paid,Total,Perc,TopHis,FreePaid,TopHisFreePaid
3005,Hamilton Southeastern Schools,2471,Hoosier Road Elementary School,2,76,31,50,24,0,416,79,520,599,,,,
3005,Hamilton Southeastern Schools,2473,Fall Creek Elementary School,1,33,23,32,38,0,442,41,528,569,,,,
3005,Hamilton Southeastern Schools,2474,Geist Elementary School,2,44,39,31,37,0,478,30,601,631,,,,
3005,Hamilton Southeastern Schools,2475,Lantern Road Elementary School,1,54,29,32,30,0,412,56,502,558,,,,
3005,Hamilton Southeastern Schools,2476,Fishers Junior High School,2,64,114,93,55,0,616,217,727,944,,,,
3005,Hamilton Southeastern Schools,2479,Sand Creek Intermediate School,1,79,82,80,65,0,564,195,676,871,,,,
3005,Hamilton Southeastern Schools,2481,Harrison Parkway Elementary School,0,28,47,56,61,0,395,131,456,587,,,,
3005,Hamilton Southeastern Schools,2482,Sand Creek Elementary,3,55,73,72,47,2,434,139,547,686,,,,
3005,Hamilton Southeastern Schools,2483,Thorpe Creek Elementary,0,69,47,58,40,0,454,97,571,668,,,,
3005,Hamilton Southeastern Schools,2484,Southeastern Elementary School,2,109,50,58,57,1,534,44,767,811,,,,
3005,Hamilton Southeastern Schools,2485,Fall Creek Intermediate School,3,68,48,42,57,0,701,89,830,919,,,,
3005,Hamilton Southeastern Schools,2486,Fall Creek Junior High,1,62,57,52,53,0,778,80,923,1003,,,,
3005,Hamilton Southeastern Schools,2487,Fishers High School,12,245,296,311,197,1,2627,657,3032,3689,,,,
3005,Hamilton Southeastern Schools,2489,Hamilton SE Int and Jr High Sch,4,107,97,104,70,2,815,123,1076,1199,,,,
3005,Hamilton Southeastern Schools,2490,Riverside Junior High,0,68,72,99,36,0,707,169,813,982,,,,
3005,Hamilton Southeastern Schools,2497,Durbin Elementary School,2,11,24,22,19,0,244,65,257,322,,,,
3005,Hamilton Southeastern Schools,2499,Hamilton Southeastern HS,6,265,307,223,151,1,2452,461,2944,3405,,,,
3005,Hamilton Southeastern Schools,2500,Riverside Intermediate School,3,79,81,81,63,1,624,171,761,932,,,,
3025,Hamilton Heights School Corp,2477,Hamilton Heights High School,7,4,10,34,7,0,704,201,565,766,,,,
3025,Hamilton Heights School Corp,2478,Hamilton Heights Elementary School,0,1,2,22,28,0,803,247,609,856,,,,
3025,Hamilton Heights School Corp,2501,Hamilton Heights Middle School,0,2,8,29,12,0,618,218,451,669,,,,
3030,Westfield-Washington Schools,2491,Westfield Middle School,3,32,64,130,59,0,997,215,1070,1285,,,,
3030,Westfield-Washington Schools,2492,Shamrock Springs Elementary School,5,18,10,21,27,0,486,28,539,567,,,,
3030,Westfield-Washington Schools,2493,Westfield High School,1,73,85,227,116,0,2025,344,2183,2527,,,,
3030,Westfield-Washington Schools,2494,Carey Ridge Elementary School,0,14,36,57,28,0,455,77,513,590,,,,
3030,Westfield-Washington Schools,2495,Washington Woods Elementary School,0,17,19,77,40,1,403,132,425,557,,,,
3030,Westfield-Washington Schools,2496,Oak Trace Elementary School,1,12,16,14,29,0,462,40,494,534,,,,
3030,Westfield-Washington Schools,2498,Monon Trail Elementary School,2,12,41,55,40,0,363,131,382,513,,,,
3030,Westfield-Washington Schools,2503,Westfield Intermediate School,5,35,50,92,61,1,1054,204,1094,1298,,,,
3030,Westfield-Washington Schools,2504,Maple Glen Elementary,1,25,20,42,31,0,453,71,501,572,,,,
3055,Sheridan Community Schools,2463,Sheridan High School,0,0,2,14,6,0,316,127,211,338,,,,
3055,Sheridan Community Schools,2465,Sheridan Elementary School,1,3,1,25,24,0,412,180,286,466,,,,
3055,Sheridan Community Schools,6780,Sheridan Middle School,0,0,0,18,5,0,210,95,138,233,,,,
3060,Carmel Clay Schools,2505,Carmel High School,3,775,204,196,346,17,3873,561,4853,5414,,,,
3060,Carmel Clay Schools,2506,Clay Middle School,0,153,32,52,73,1,1003,145,1169,1314,,,,
3060,Carmel Clay Schools,2507,Woodbrook Elementary School,1,34,16,7,37,0,368,27,436,463,,,,
3060,Carmel Clay Schools,2508,Cherry Tree Elementary School,0,31,13,46,47,0,588,90,635,725,,,,
3060,Carmel Clay Schools,2509,Carmel Elementary School,1,14,15,15,43,0,361,66,383,449,,,,
3060,Carmel Clay Schools,2510,College Wood Elementary School,0,258,28,11,52,1,398,29,719,748,,,,
3060,Carmel Clay Schools,2511,Carmel Middle School,4,130,60,65,90,3,970,209,1113,1322,,,,
3060,Carmel Clay Schools,2512,Smoky Row Elementary School,3,106,25,15,56,0,480,33,652,685,,,,
3060,Carmel Clay Schools,2513,Orchard Park Elementary School,0,111,42,36,62,0,393,198,446,644,,,,
3060,Carmel Clay Schools,2515,Prairie Trace Elementary School,3,123,14,18,41,0,416,60,555,615,,,,
3060,Carmel Clay Schools,2516,Mohawk Trails Elementary School,0,17,5,6,37,1,526,51,541,592,,,,
3060,Carmel Clay Schools,2518,Forest Dale Elementary School,0,54,22,43,43,2,477,140,501,641,,,,
3060,Carmel Clay Schools,2520,Creekside Middle School,4,341,49,33,87,0,752,59,1207,1266,,,,
3060,Carmel Clay Schools,2522,Towne Meadow Elementary School,0,116,30,14,56,0,474,49,641,690,,,,
3060,Carmel Clay Schools,2526,West Clay Elementary School,3,238,20,18,59,0,489,18,809,827,,,,
3070,Noblesville Schools,2517,Noblesville High School,5,85,103,214,104,7,2598,641,2475,3116,,,,
3070,Noblesville Schools,2521,Noblesville East Middle School,0,39,71,96,42,1,855,316,788,1104,,,,
3070,Noblesville Schools,2523,Hinkle Creek Elementary School,0,12,22,43,33,2,718,125,705,830,,,,
3070,Noblesville Schools,2529,North Elementary School,3,8,23,38,26,3,402,167,336,503,,,,
3070,Noblesville Schools,2533,Stony Creek Elementary School,1,15,28,54,23,2,567,159,531,690,,,,
3070,Noblesville Schools,2537,Noble Crossing Elementary School,1,24,34,63,32,1,643,141,657,798,,,,
3070,Noblesville Schools,2538,Hazel Dell Elementary School,0,12,16,60,11,2,648,117,632,749,,,,
3070,Noblesville Schools,2539,Promise Road Elementary,0,48,55,63,36,0,462,165,499,664,,,,
3070,Noblesville Schools,2542,Noblesville West Middle School,5,18,47,105,42,1,1235,300,1153,1453,,,,
3070,Noblesville Schools,2547,White River Elementary School,4,16,39,53,8,2,490,202,410,612,,,,
3115,Southern Hancock Co Com Sch Corp,2543,New Palestine Intermediate School,1,6,5,24,20,0,515,155,416,571,,,,
3115,Southern Hancock Co Com Sch Corp,2563,Brandywine Elementary School,2,1,3,12,6,1,226,82,169,251,,,,
3115,Southern Hancock Co Com Sch Corp,2564,New Palestine Elementary School,0,3,5,12,11,0,552,112,471,583,,,,
3115,Southern Hancock Co Com Sch Corp,2565,New Palestine High School,4,12,5,33,32,2,1080,263,905,1168,,,,
3115,Southern Hancock Co Com Sch Corp,2566,New Palestine Jr High School,3,3,1,27,16,0,562,157,455,612,,,,
3115,Southern Hancock Co Com Sch Corp,2567,Sugar Creek Elementary Sch,3,2,5,25,12,1,495,161,382,543,,,,
3125,Greenfield-Central Com Schools,2577,Maxwell Intermediate School,0,8,1,18,18,0,442,175,312,487,,,,
3125,Greenfield-Central Com Schools,2579,Greenfield Central Junior High Sch,1,9,8,22,25,0,638,255,448,703,,,,
3125,Greenfield-Central Com Schools,2581,Eden Elementary School,0,1,0,7,7,0,157,46,126,172,,,,
3125,Greenfield-Central Com Schools,2588,JB Stephens Elementary School,0,2,2,18,37,0,429,142,346,488,,,,
3125,Greenfield-Central Com Schools,2593,Greenfield Intermediate School,2,1,2,14,29,1,445,231,263,494,,,,
3125,Greenfield-Central Com Schools,2595,Greenfield-Central High School,3,10,7,48,44,0,1333,420,1025,1445,,,,
3125,Greenfield-Central Com Schools,2597,Harris Elementary School,1,2,3,3,18,1,256,126,158,284,,,,
3125,Greenfield-Central Com Schools,2609,Weston Elementary School,0,1,8,6,15,0,293,128,195,323,,,,
3135,Mt Vernon Community School Corp,2558,Fortville Elementary School,2,6,21,34,47,0,592,186,516,702,,,,
3135,Mt Vernon Community School Corp,2559,Mt Vernon Middle School,1,9,85,34,62,1,779,232,739,971,,,,
3135,Mt Vernon Community School Corp,2561,Mt Comfort Elementary School,2,6,81,40,53,0,423,189,416,605,,,,
3135,Mt Vernon Community School Corp,2568,Mt Vernon Early Learning Academy,0,0,3,5,7,0,90,15,90,105,,,,
3135,Mt Vernon Community School Corp,2569,Mt Vernon High School,3,21,119,69,77,0,1083,303,1069,1372,,,,
3135,Mt Vernon Community School Corp,2570,McCordsville Elementary School,1,16,55,52,44,2,495,139,526,665,,,,
3145,Eastern Hancock Co Com Sch Corp,2582,Eastern Hancock Middle School,0,0,1,5,2,0,255,86,177,263,,,,
3145,Eastern Hancock Co Com Sch Corp,2585,Eastern Hancock High School,2,0,0,7,5,0,381,113,282,395,,,,
3145,Eastern Hancock Co Com Sch Corp,2586,Eastern Hancock Elementary School,0,0,1,18,10,0,464,164,329,493,,,,
3160,Lanesville Community School Corp,2611,Lanesville Elementary School,0,4,1,11,6,0,348,91,279,370,,,,
3160,Lanesville Community School Corp,2613,Lanesville Jr-Sr HS,0,2,0,7,5,0,338,66,286,352,,,,
3180,North Harrison Com School Corp,2621,Morgan Elementary School,2,0,4,4,6,0,366,170,212,382,,,,
3180,North Harrison Com School Corp,2625,North Harrison Middle School,2,2,2,11,14,0,442,210,263,473,,,,
3180,North Harrison Com School Corp,2629,North Harrison High School,0,3,5,19,19,0,643,250,439,689,,,,
3180,North Harrison Com School Corp,2633,North Harrison Elementary School,0,2,4,13,13,0,537,246,323,569,,,,
3190,South Harrison Com Schools,2640,Corydon Central High School,1,2,4,42,40,0,639,294,434,728,,,,
3190,South Harrison Com Schools,2643,Corydon Central Jr High School,0,0,0,16,28,0,340,169,215,384,,,,
3190,South Harrison Com Schools,2645,Corydon Elementary School,1,5,2,48,32,0,559,323,324,647,,,,
3190,South Harrison Com Schools,2649,New Middletown Elementary School,0,0,0,0,7,0,90,44,53,97,,,,
3190,South Harrison Com Schools,2653,Heth-Washington Elementary School,1,0,0,7,10,0,115,97,36,133,,,,
3190,South Harrison Com Schools,2663,Corydon Intermediate School,1,3,3,18,24,0,398,215,232,447,,,,
3190,South Harrison Com Schools,2667,South Central Elementary,0,0,1,4,12,0,290,147,160,307,,,,
3190,South Harrison Com Schools,2670,South Central Jr & Sr High School,0,1,2,8,9,0,301,126,195,321,,,,
3295,North West Hendricks Schools,2682,Tri-West Middle School,2,0,8,9,17,0,428,95,369,464,,,,
3295,North West Hendricks Schools,2684,Pittsboro Primary School,0,4,10,9,13,0,301,64,273,337,,,,
3295,North West Hendricks Schools,2685,North Salem Elementary School,0,0,0,3,3,0,207,58,155,213,,,,
3295,North West Hendricks Schools,2725,Pittsboro Elementary School,1,2,4,5,8,1,279,63,237,300,,,,
3295,North West Hendricks Schools,2731,Tri-West Senior High School,2,4,1,9,13,3,550,96,486,582,,,,
3305,Brownsburg Community School Corp,2706,Brown Elementary School,0,7,57,43,38,0,424,134,435,569,,,,
3305,Brownsburg Community School Corp,2707,Brownsburg Early Childhood Center,2,3,17,9,5,0,69,30,75,105,,,,
3305,Brownsburg Community School Corp,2709,Brownsburg High School,3,87,397,204,145,7,2043,684,2202,2886,,,,
3305,Brownsburg Community School Corp,2711,Eagle Elementary School,0,18,70,42,28,0,403,109,452,561,,,,
3305,Brownsburg Community School Corp,2713,Brownsburg West Middle School,1,27,108,70,55,1,701,248,715,963,,,,
3305,Brownsburg Community School Corp,2714,Reagan Elementary School,0,17,77,38,51,0,370,150,403,553,,,,
3305,Brownsburg Community School Corp,2718,Delaware Trail Elementary School,0,10,50,36,33,0,395,130,394,524,,,,
3305,Brownsburg Community School Corp,2720,Brownsburg East Middle School,2,41,241,88,82,0,907,353,1008,1361,,,,
3305,Brownsburg Community School Corp,2723,White Lick Elementary School,1,9,70,38,29,0,386,114,419,533,,,,
3305,Brownsburg Community School Corp,2727,Cardinal Elementary School,1,48,141,72,75,0,574,273,638,911,,,,
3305,Brownsburg Community School Corp,2744,Lincoln Elementary School,0,15,75,31,27,4,359,136,375,511,,,,
3315,Avon Community School Corp,2726,River Birch Elementary School,0,25,74,56,49,1,577,223,559,782,,,,
3315,Avon Community School Corp,2728,Avon Intermediate School East,0,33,146,85,62,1,472,280,519,799,,,,
3315,Avon Community School Corp,2729,Avon Intermediate School West,1,43,132,84,37,0,465,290,472,762,,,,
3315,Avon Community School Corp,2730,Avon Middle School North,1,40,155,90,53,0,484,276,547,823,,,,
3315,Avon Community School Corp,2733,Maple Elementary School,1,39,103,44,44,0,178,178,231,409,,,,
3315,Avon Community School Corp,2734,White Oak Elementary School,2,11,56,49,28,0,218,156,208,364,,,,
3315,Avon Community School Corp,2735,Sycamore Elementary School,1,24,107,36,38,0,275,146,335,481,,,,
3315,Avon Community School Corp,2736,Avon Middle School South,1,44,127,83,60,1,464,255,525,780,,,,
3315,Avon Community School Corp,2737,Avon High School,5,191,553,332,160,1,1959,940,2261,3201,,,,
3315,Avon Community School Corp,2738,Cedar Elementary School,0,36,132,64,53,0,416,272,429,701,,,,
3315,Avon Community School Corp,2739,Pine Tree Elementary School,0,17,60,49,30,0,240,145,251,396,,,,
3315,Avon Community School Corp,2740,Hickory Elementary School,0,38,79,42,35,0,278,167,305,472,,,,
3325,Danville Community School Corp,2721,North Elementary School,0,4,9,23,18,1,507,190,372,562,,,,
3325,Danville Community School Corp,2741,Danville Community High School,2,3,14,11,27,0,685,177,565,742,,,,
3325,Danville Community School Corp,2743,Danville Middle School,3,7,13,42,19,0,701,250,535,785,,,,
3325,Danville Community School Corp,2745,South Elementary School,4,4,7,11,11,0,329,135,231,366,,,,
3330,Plainfield Community School Corp,2748,Clarks Creek Elementary,0,36,85,67,53,0,680,286,635,921,,,,
3330,Plainfield Community School Corp,2749,Plainfield High School,0,69,70,104,68,1,1443,404,1351,1755,,,,
3330,Plainfield Community School Corp,2750,Plainfield Community Middle School,0,44,62,76,57,0,1105,371,973,1344,,,,
3330,Plainfield Community School Corp,2751,Central Elementary School,0,13,23,20,28,0,461,136,409,545,,,,
3330,Plainfield Community School Corp,2753,Little Quakers Academy,0,3,2,7,12,0,139,30,133,163,,,,
3330,Plainfield Community School Corp,2761,Van Buren Elementary School,0,5,4,25,20,0,478,166,366,532,,,,
3330,Plainfield Community School Corp,2763,Brentwood Elementary School,0,5,39,35,37,0,308,164,260,424,,,,
3330,Plainfield Community School Corp,3331,Pride Academy,0,0,1,1,0,0,8,4,6,10,,,,
3335,Mill Creek Community Sch Corp,2672,Little Cadets Preschool,0,0,0,1,0,0,52,12,41,53,,,,
3335,Mill Creek Community Sch Corp,2675,Mill Creek East Elementary,0,9,4,5,7,0,305,114,216,330,,,,
3335,Mill Creek Community Sch Corp,2677,Mill Creek West Elementary,0,0,0,4,7,0,255,81,185,266,,,,
3335,Mill Creek Community Sch Corp,2687,Cascade Middle School,1,10,4,10,2,0,363,111,279,390,,,,
3335,Mill Creek Community Sch Corp,2692,Cascade Senior High School,2,7,3,11,11,0,462,118,378,496,,,,
3405,Blue River Valley Schools,2801,Blue River Valley Jr-Sr High Sch,1,5,0,6,6,0,276,95,199,294,,,,
3405,Blue River Valley Schools,2803,Blue River Valley Elementary Sch,0,0,0,5,11,1,308,141,184,325,,,,
3415,South Henry School Corp,2773,Tri Junior-Senior High School,0,0,0,8,10,0,419,170,267,437,,,,
3415,South Henry School Corp,2777,Tri-Elementary School,0,1,2,9,6,0,269,147,140,287,,,,
3435,Shenandoah School Corporation,2815,Shenandoah Elementary School,1,0,2,15,23,0,553,237,357,594,,,,
3435,Shenandoah School Corporation,2817,Shenandoah High School,0,1,2,8,13,0,394,116,302,418,,,,
3435,Shenandoah School Corporation,2819,Shenandoah Middle School,0,0,1,8,5,0,310,122,202,324,,,,
3445,New Castle Community School Corp,2825,New Castle High School,0,5,8,35,40,1,821,428,482,910,,,,
3445,New Castle Community School Corp,2829,New Castle Middle School,0,3,12,20,23,0,391,253,196,449,,,,
3445,New Castle Community School Corp,2832,Eastwood Elementary School,0,0,13,27,23,0,260,252,71,323,,,,
3445,New Castle Community School Corp,2847,Parker Elementary School,0,3,5,16,27,0,270,236,85,321,,,,
3445,New Castle Community School Corp,2849,James Whitcomb Riley Elem School,0,7,5,6,7,0,249,102,172,274,,,,
3445,New Castle Community School Corp,2853,Sunnyside Elementary School,0,0,1,3,3,0,74,58,23,81,,,,
3445,New Castle Community School Corp,2861,Westwood Elementary School,0,1,1,6,21,0,265,88,206,294,,,,
3445,New Castle Community School Corp,2865,Wilbur Wright Elementary School,1,1,5,15,18,0,259,221,78,299,,,,
3455,C A Beard Memorial School Corp,2869,Knightstown High School,2,4,0,2,9,0,337,170,184,354,,,,
3455,C A Beard Memorial School Corp,2870,Knightstown Intermediate School,1,0,1,11,14,0,347,224,150,374,,,,
3455,C A Beard Memorial School Corp,2887,Knightstown Elementary School,0,1,5,4,11,0,328,182,167,349,,,,
3460,Taylor Community School Corp,2894,Taylor High School,0,7,36,23,45,0,236,180,167,347,,,,
3460,Taylor Community School Corp,2895,Taylor Elementary School,0,4,74,31,72,0,343,343,181,524,,,,
3460,Taylor Community School Corp,2896,Taylor Middle School,1,3,44,28,63,0,256,244,151,395,,,,
3470,Northwestern School Corp,2897,Northwestern Senior High School,0,2,6,39,29,0,521,139,458,597,,,,
3470,Northwestern School Corp,2904,Northwestern Elementary School,1,3,11,10,24,0,594,145,498,643,,,,
3470,Northwestern School Corp,2905,Howard Elementary School,0,1,7,8,18,0,254,148,140,288,,,,
3470,Northwestern School Corp,2907,Northwestern Middle School,0,0,6,14,14,0,259,73,220,293,,,,
3480,Eastern Howard School Corporation,2909,Eastern Elementary School,0,2,8,17,24,0,621,266,406,672,,,,
3480,Eastern Howard School Corporation,2914,Eastern Middle School,3,3,3,14,8,0,349,142,238,380,,,,
3480,Eastern Howard School Corporation,2919,Eastern High School,3,1,4,12,19,0,431,161,309,470,,,,
3490,Western School Corporation,2921,Western High School,2,14,29,21,40,1,719,200,626,826,,,,
3490,Western School Corporation,2922,Western Middle School,2,14,21,19,33,0,531,192,428,620,,,,
3490,Western School Corporation,2923,Western Intermediate School,1,12,19,25,31,0,497,198,387,585,,,,
3490,Western School Corporation,2935,Western Primary School,1,10,16,28,42,0,461,196,362,558,,,,
3500,Kokomo School Corporation,2943,Sycamore Elementary School,1,7,116,17,81,0,164,294,92,386,,,,
3500,Kokomo School Corporation,2945,Bon Air Elementary School,2,0,59,26,31,0,150,223,45,268,,,,
3500,Kokomo School Corporation,2947,Boulevard Elementary School,1,1,58,35,60,0,257,248,164,412,,,,
3500,Kokomo School Corporation,2951,Bon Air Middle School,0,1,50,12,26,0,108,176,21,197,,,,
3500,Kokomo School Corporation,2955,Central Middle School,0,5,95,39,72,0,324,316,219,535,,,,
3500,Kokomo School Corporation,2961,Elwood Haynes Elementary School,2,3,151,39,92,0,305,513,79,592,,,,
3500,Kokomo School Corporation,2963,Maple Crest Middle School,0,2,77,38,51,0,238,298,108,406,,,,
3500,Kokomo School Corporation,2969,Lafayette Park Elementary School,0,1,90,21,55,0,257,311,113,424,,,,
3500,Kokomo School Corporation,2993,Pettit Park School,0,0,36,13,48,0,171,232,36,268,,,,
3500,Kokomo School Corporation,3005,Wallace Elementary School,1,9,41,35,62,0,234,198,184,382,,,,
3500,Kokomo School Corporation,3013,Kokomo High School,8,29,293,119,180,0,1146,875,900,1775,,,,
3625,Huntington Co Com Sch Corp,3021,Andrews Elementary School,1,1,0,9,7,0,293,129,182,311,,,,
3625,Huntington Co Com Sch Corp,3025,Riverview School,2,0,1,20,7,0,534,278,286,564,,,,
3625,Huntington Co Com Sch Corp,3029,Roanoke Elementary School,0,1,1,11,8,0,405,108,318,426,,,,
3625,Huntington Co Com Sch Corp,3035,Salamonie School,0,0,2,12,7,1,259,125,156,281,,,,
3625,Huntington Co Com Sch Corp,3061,Crestview Middle School,3,1,4,20,20,1,573,290,332,622,,,,
3625,Huntington Co Com Sch Corp,3065,Huntington North High School,2,8,4,68,36,1,1359,542,936,1478,,,,
3625,Huntington Co Com Sch Corp,3077,Flint Springs Elementary,1,6,7,19,15,1,406,248,207,455,,,,
3625,Huntington Co Com Sch Corp,3078,Huntington Schools Preschool,0,0,0,0,0,0,67,31,36,67,,,,
3625,Huntington Co Com Sch Corp,3081,Lincoln Elementary School,2,0,6,20,16,0,307,261,90,351,,,,
3625,Huntington Co Com Sch Corp,3086,Horace Mann Elementary,1,0,1,22,13,0,385,256,166,422,,,,
3640,Medora Community School Corp,3093,Medora Jr & Sr High School,5,0,0,2,4,0,89,100,0,100,,,,
3640,Medora Community School Corp,3095,Medora STEM Academy,0,0,0,0,1,0,70,70,1,71,,,,
3675,Seymour Community Schools,3105,Cortland Elementary School,0,0,0,1,7,0,135,49,94,143,,,,
3675,Seymour Community Schools,3133,Seymour Senior High School,2,21,9,490,35,2,979,721,817,1538,,,,
3675,Seymour Community Schools,3135,Margaret R Brown Elementary School,0,4,18,435,15,0,207,459,220,679,,,,
3675,Seymour Community Schools,3138,Seymour Middle School,1,12,12,458,41,1,678,721,482,1203,,,,
3675,Seymour Community Schools,3141,Emerson Elementary School,0,5,4,46,16,0,252,134,189,323,,,,
3675,Seymour Community Schools,3153,Seymour-Jackson Elementary School,0,11,7,318,12,0,309,398,259,657,,,,
3675,Seymour Community Schools,3157,Seymour-Redding Elementary School,2,13,9,183,23,2,412,384,260,644,,,,
3695,Brownstown Cnt Com Sch Corp,3107,Brownstown Central Middle School,2,2,0,10,9,0,321,128,216,344,,,,
3695,Brownstown Cnt Com Sch Corp,3126,Brownstown Central High School,1,1,0,10,3,0,497,159,353,512,,,,
3695,Brownstown Cnt Com Sch Corp,3129,Brownstown Elementary School,1,0,1,15,17,0,598,293,339,632,,,,
3710,Crothersville Community Schools,3121,Crothersville Jr-Sr High School,1,3,3,6,5,0,206,109,115,224,,,,
3710,Crothersville Community Schools,3122,Crothersville Elementary School,0,0,0,15,3,0,214,153,79,232,,,,
3785,Kankakee Valley School Corp,3181,Kankakee Valley High School,4,3,1,107,10,0,896,368,653,1021,,,,
3785,Kankakee Valley School Corp,3183,Kankakee Valley Middle School,2,4,2,93,9,1,645,306,450,756,,,,
3785,Kankakee Valley School Corp,3184,DeMotte Elementary School,0,2,2,116,11,0,464,268,327,595,,,,
3785,Kankakee Valley School Corp,3197,Wheatfield Elementary School,0,1,0,31,6,0,316,179,175,354,,,,
3785,Kankakee Valley School Corp,3198,Kankakee Valley Intermediate Sch,0,5,1,71,6,0,421,210,294,504,,,,
3815,Rensselaer Central School Corp,3201,Rensselaer Central High School,1,3,0,72,11,0,409,183,313,496,,,,
3815,Rensselaer Central School Corp,3205,Van Rensselaer Elementary School,1,1,3,39,9,0,257,150,160,310,,,,
3815,Rensselaer Central School Corp,3213,Rensselaer Central Primary School,2,2,1,40,5,0,259,142,167,309,,,,
3815,Rensselaer Central School Corp,3221,Rensselaer Middle School,1,2,1,50,6,0,304,160,204,364,,,,
3945,Jay School Corporation,3239,Jay County Jr/Sr High School,1,3,3,119,19,0,1201,591,755,1346,,,,
3945,Jay School Corporation,3241,Bloomfield Elementary School,0,0,2,6,4,0,257,96,173,269,,,,
3945,Jay School Corporation,3247,Redkey Elementary School,0,0,0,0,9,0,217,123,103,226,,,,
3945,Jay School Corporation,3273,East Jay Elementary,0,9,3,56,9,0,449,274,252,526,,,,
3945,Jay School Corporation,3287,East Elementary School,0,1,2,36,4,0,372,204,211,415,,,,
3945,Jay School Corporation,3289,Westlawn Elementary School,0,0,1,10,8,0,219,160,78,238,,,,
3995,Madison Consolidated Schools,3301,Deputy Elementary School,0,0,0,0,0,0,120,88,32,120,,,,
3995,Madison Consolidated Schools,3309,Madison Consolidated High School,1,11,11,34,23,2,696,304,474,778,,,,
3995,Madison Consolidated Schools,3313,Madison Consolidated Jr High Sch,1,9,14,42,35,1,712,395,419,814,,,,
3995,Madison Consolidated Schools,3321,Rykers' Ridge Elementary School,2,1,2,5,10,0,184,120,84,204,,,,
3995,Madison Consolidated Schools,3329,Lydia Middleton Elementary School,0,2,2,16,18,0,268,117,189,306,,,,
3995,Madison Consolidated Schools,3333,Anderson Elementary School,1,2,5,23,22,1,366,253,167,420,,,,
3995,Madison Consolidated Schools,3358,E.O. Muncie Jr/Sr High School,0,0,4,4,5,0,87,66,34,100,,,,
4000,Southwestern-Jefferson Co Con,3337,Southwestern High School,0,3,2,16,14,1,342,175,203,378,,,,
4000,Southwestern-Jefferson Co Con,3341,Southwestern Elementary School,2,2,11,48,13,2,569,390,257,647,,,,
4000,Southwestern-Jefferson Co Con,3343,Southwestern Middle School,0,1,0,19,7,1,277,164,141,305,,,,
4015,Jennings County School Corporation,3345,Jennings County High School,2,1,2,86,28,4,1040,569,594,1163,,,,
4015,Jennings County School Corporation,3349,Sand Creek Elementary School,1,0,2,74,6,2,296,273,108,381,,,,
4015,Jennings County School Corporation,3357,Scipio Elementary School,0,0,0,14,9,0,276,175,124,299,,,,
4015,Jennings County School Corporation,3361,Graham Creek Elementary School,0,0,1,6,4,0,229,137,103,240,,,,
4015,Jennings County School Corporation,3385,Hayden Elementary School,0,1,2,12,3,0,279,168,129,297,,,,
4015,Jennings County School Corporation,3389,Brush Creek Elementary School,0,1,2,10,4,0,313,197,133,330,,,,
4015,Jennings County School Corporation,3393,Jennings County Middle School,2,1,1,49,14,0,579,350,296,646,,,,
4015,Jennings County School Corporation,3397,North Vernon Elementary School,1,0,6,38,22,0,552,387,232,619,,,,
4145,Clark-Pleasant Community Sch Corp,3401,Clark Elementary School,1,182,35,33,32,2,311,280,316,596,,,,
4145,Clark-Pleasant Community Sch Corp,3421,Whiteland Community High School,6,193,86,134,107,3,1483,803,1209,2012,,,,
4145,Clark-Pleasant Community Sch Corp,3422,Grassy Creek Elementary School,1,150,72,56,60,4,549,407,485,892,,,,
4145,Clark-Pleasant Community Sch Corp,3423,Sawmill Woods Elementary School,0,9,8,14,7,0,90,55,73,128,,,,
4145,Clark-Pleasant Community Sch Corp,3425,Whiteland Elementary School,0,10,3,27,15,0,377,192,240,432,,,,
4145,Clark-Pleasant Community Sch Corp,3427,Clark Pleasant Middle School,1,186,93,103,112,1,1200,828,868,1696,,,,
4145,Clark-Pleasant Community Sch Corp,3429,Break-O-Day Elementary School,2,14,12,23,23,0,351,229,196,425,,,,
4145,Clark-Pleasant Community Sch Corp,3430,Pleasant Crossing Elementary,1,39,33,68,44,0,543,378,350,728,,,,
4205,Center Grove Community School Corp,3434,Sugar Grove Elementary School,0,29,60,32,45,1,638,184,621,805,,,,
4205,Center Grove Community School Corp,3435,Center Grove Elementary School,0,66,14,29,27,0,620,62,694,756,,,,
4205,Center Grove Community School Corp,3437,Center Grove High School,7,121,82,133,74,1,2206,427,2197,2624,,,,
4205,Center Grove Community School Corp,3438,Walnut Grove Elementary School,2,17,5,21,19,1,554,86,533,619,,,,
4205,Center Grove Community School Corp,3439,Maple Grove Elementary School,0,90,38,31,33,0,551,138,605,743,,,,
4205,Center Grove Community School Corp,3440,North Grove Elementary School,2,64,12,49,28,0,457,172,440,612,,,,
4205,Center Grove Community School Corp,3441,Center Grove Middle School Central,0,80,30,51,27,2,945,150,985,1135,,,,
4205,Center Grove Community School Corp,3443,Center Grove Middle School North,0,38,33,52,42,0,835,240,760,1000,,,,
4205,Center Grove Community School Corp,3444,Pleasant Grove Elementary School,0,15,15,18,27,0,590,178,487,665,,,,
4215,Edinburgh Community School Corp,3447,Edinburgh Community High School,0,0,0,10,7,0,213,138,92,230,,,,
4215,Edinburgh Community School Corp,3449,Edinburgh Comm Middle School,0,1,1,21,9,0,161,133,60,193,,,,
